# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "exon" "-g" "gene_id" "-a" "/home/lorenzo/univ/bioinfo/refs/Gencode/Gene_Annotations/release35_GRCh37/basic/gencode.v35lift37.basic.annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam"
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
ENSG00000253177.2_9	chr8;chr8;chr8;chr8	93681064;93689817;93691037;93694166	93681195;93690003;93691338;93695678	+;+;+;+	2134	0	0	0	0	0	0
ENSG00000253181.2_8	chr8;chr8;chr8	37575097;37584678;37590596	37575514;37584808;37591274	+;+;+	1228	0	0	1	0	0	0
ENSG00000253182.1_6	chr8;chr8	29405688;29421538	29405930;29421858	+;+	564	0	0	4	0	2	7
ENSG00000253184.1_6	chr8;chr8;chr8	16461764;16519449;16522332	16462051;16519561;16522388	+;+;+	458	0	1	0	0	0	0
ENSG00000253187.2_8	chr7;chr7;chr7	27208518;27208926;27210927	27208612;27209383;27211534	+;+;+	1161	0	0	0	0	0	0
ENSG00000253189.1_8	chr8;chr8;chr8	5893955;5894123;5894372	5893990;5894292;5894496	-;-;-	331	0	0	0	0	0	0
ENSG00000253190.4_9	chr8;chr8;chr8;chr8;chr8;chr8	67025023;67025479;67026797;67026797;67031611;67032479	67025342;67025831;67027634;67027014;67031741;67033049	+;+;+;+;+;+	2213	16	17	14	19	24	12
ENSG00000253194.2_9	chr6;chr6;chr6;chr6;chr6	119255935;119327648;119352570;119501022;119502634	119256155;119327775;119352676;119501100;119503910	+;+;+;+;+	1812	3	8	4	2	8	8
ENSG00000253196.1_6	chr8;chr8	143844534;143847556	143844913;143847845	+;+	670	0	0	0	0	0	0
ENSG00000253197.5_6	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	93895212;93895213;93899122;93933644;93933644;93938518;93940168;93940168;93941744;93953340;93977539	93895285;93895285;93899171;93933694;93933694;93938598;93940259;93940259;93941826;93953520;93977873	+;+;+;+;+;+;+;+;+;+;+	947	7	8	10	15	25	13
ENSG00000253199.2_7	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	20829532;20831085;20831452;20831460;20831497;20831896;20831896;20831913;20831913;20832315;20832315;20832315;20840968;20843922;20852291;20852540	20829923;20831437;20831509;20831509;20832164;20832033;20832164;20832033;20832232;20832544;20832525;20832540;20841617;20843997;20852449;20852630	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2732	0	0	0	0	0	0
ENSG00000253200.1_8	chr8	22471421	22474170	-	2750	58	62	90	46	68	72
ENSG00000253205.6_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	64297397;64297808;64323466;64323466;64325669;64325669;64325942;64329661;64329998;64345444;64346381;64374037;64374037;64382537;64382541	64298464;64298464;64323527;64323527;64325809;64325809;64326275;64329851;64330522;64345509;64346567;64374101;64374101;64382757;64382763	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2866	1	0	0	0	0	0
ENSG00000253206.1_8	chr8;chr8;chr8;chr8	50448945;50449716;50457010;50466922	50449057;50449811;50457155;50466973	-;-;-;-	407	0	0	0	0	0	0
ENSG00000253207.3_8	chr8;chr8	114612539;114627733	114612667;114629187	+;+	1584	0	0	0	0	0	0
ENSG00000253210.2_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	142134816;142134821;142135672;142136305;142136305;142136305;142138166;142140123	142135957;142135957;142135957;142137070;142136570;142136570;142138247;142140163	-;-;-;-;-;-;-;-	2031	19	27	24	15	39	39
ENSG00000253214.2_8	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	82061342;82065942;82066500;82069849;82069849;82070817;82070817;82074860;82076519	82061551;82066044;82066641;82070038;82070038;82070945;82071769;82074901;82077501	+;+;+;+;+;+;+;+;+	2623	0	0	4	0	1	0
ENSG00000253215.1_6	chr8;chr8	17739552;17739790	17739699;17740170	+;+	529	1	0	0	0	0	0
ENSG00000253217.1_6	chr8;chr8	101349823;101362511	101349943;101362935	+;+	546	0	0	1	0	0	1
ENSG00000253220.2_8	chr8;chr8;chr8	127509630;127511260;127512122	127510455;127511382;127512685	+;+;+	1513	1	1	0	1	0	0
ENSG00000253227.2_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8	125283956;125283956;125287972;125288355;125288521;125289524;125290444	125284051;125284051;125288075;125288635;125288635;125290080;125291821	+;+;+;+;+;+;+	2416	10	11	25	8	12	44
ENSG00000253230.9_10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	9757574;9757574;9758055;9758065;9758199;9761580;9762042;9762669	9757796;9757708;9758122;9758122;9760908;9761697;9762138;9762768	-;-;-;-;-;-;-;-	3316	0	0	0	0	0	1
ENSG00000253235.2_10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	74264816;74280614;74281001;74281448;74281448;74281448;74281692;74281725;74281725;74282682;74282682;74282682	74265114;74281264;74281297;74281590;74281590;74281590;74281858;74281858;74281858;74282833;74282836;74282817	-;-;-;-;-;-;-;-;-;-;-;-	1448	0	0	0	0	0	0
ENSG00000253236.2_8	chr5;chr5;chr5;chr5	163875167;163876238;163891805;163894353	163875645;163876419;163891868;163894885	-;-;-;-	1258	0	0	0	0	0	0
ENSG00000253238.3_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	81178142;81178162;81178163;81186340;81197918;81201052;81201052;81201052;81202581;81247035;81248283;81360932;81394843;81395815	81178228;81178228;81178228;81186478;81198039;81201237;81201237;81201237;81203635;81247287;81248602;81361215;81394950;81396551	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3291	0	3	1	0	0	1
ENSG00000253244.1_8	chr5;chr5	173483063;173483502	173483264;173483588	-;-	289	0	0	0	0	0	0
ENSG00000253252.2_9	chr8;chr8	9037761;9039974	9038032;9040029	-;-	328	0	0	0	0	0	0
ENSG00000253256.1_8	chr5;chr5;chr5	158636929;158637949;158675358	158637039;158638028;158675804	+;+;+	638	2	1	1	0	0	0
ENSG00000253258.1_8	chr8;chr8	124193878;124194767	124194392;124195028	-;-	777	4	1	2	0	5	3
ENSG00000253259.1_9	chr8;chr8	131904316;131904903	131904660;131905031	-;-	474	0	0	0	0	0	0
ENSG00000253260.2_9	chr8;chr8;chr8	60473883;60506137;60513482	60474119;60506373;60513822	-;-;-	815	0	0	0	0	0	0
ENSG00000253263.1_9	chr8;chr8	103904104;103905770	103904569;103905836	+;+	533	5	1	2	0	0	1
ENSG00000253266.1_6	chr8;chr8;chr8;chr8;chr8	142065389;142067341;142068552;142069020;142070077	142065536;142067522;142068607;142069078;142070695	+;+;+;+;+	1064	0	0	0	0	1	1
ENSG00000253267.5_8	chr8;chr8;chr8;chr8	1552718;1567865;1568540;1569302	1552910;1568059;1568679;1570583	-;-;-;-	1810	0	0	0	0	0	0
ENSG00000253269.1_9	chr5;chr5	169199970;169206304	169200186;169206369	-;-	283	2	5	6	2	4	3
ENSG00000253270.1_6	chr8;chr8	19536083;19546235	19536338;19546445	+;+	467	5	8	8	1	8	11
ENSG00000253275.1_6	chr8;chr8	31354939;31355935	31355072;31356128	+;+	328	0	0	0	0	0	0
ENSG00000253279.6_8	chr8;chr8;chr8	29779040;29780553;29809706	29780165;29780837;29811240	+;+;+	2946	2	1	0	0	0	1
ENSG00000253280.1_9	chr8;chr8;chr8;chr8	19111751;19113263;19113688;19114707	19111827;19113359;19113737;19114844	-;-;-;-	362	0	0	0	0	0	0
ENSG00000253281.7_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	59168330;59169653;59170346;59171088;59171139;59171608;59172303;59172307;59172507;59173084;59173084;59183840;59184429;59184563;59184563	59168652;59169727;59170404;59171835;59171835;59171835;59172583;59172583;59172583;59173312;59173312;59184106;59184660;59184655;59184664	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2218	0	0	0	0	0	0
ENSG00000253282.1_6	chr8;chr8;chr8	102299673;102299905;102305473	102299731;102300037;102306011	+;+;+	731	5	1	3	2	2	0
ENSG00000253284.2_7	chr12;chr12	19300008;19302410	19300214;19307593	+;+	5391	301	273	371	226	325	266
ENSG00000253286.6_8	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	124626459;124626465;124626465;124628966;124628966;124628966;124637927;124646554;124651134;124651742;124670489;124678588	124626515;124626515;124626515;124629083;124629083;124629083;124638001;124646660;124651257;124651884;124670810;124679488	+;+;+;+;+;+;+;+;+;+;+;+	1847	0	0	0	0	3	2
ENSG00000253287.1_8	chr8;chr8;chr8	72691840;72702364;72704839	72692171;72702478;72705110	-;-;-	719	0	0	0	0	0	0
ENSG00000253288.2_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	138821687;138823728;138836266;138842262;138844044;138849963;138849963;139095300	138825177;138825177;138836363;138842412;138844125;138850092;138850128;139095813	-;-;-;-;-;-;-;-	4502	0	0	0	0	0	0
ENSG00000253295.2_9	chr5;chr5;chr5;chr5	172182460;172185137;172186094;172189218	172182702;172185295;172186156;172189590	+;+;+;+	838	0	1	2	0	0	3
ENSG00000253297.1_7	chr5	148024250	148025953	-	1704	0	0	1	0	0	0
ENSG00000253298.2_8	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	158875564;158879590;158880397;158885433;158885846;158886549;158891226;158891226;158893135;158893135	158876464;158879801;158880539;158885809;158886657;158886657;158891345;158891345;158893299;158893284	-;-;-;-;-;-;-;-;-;-	2730	15	13	24	15	19	10
ENSG00000253300.2_9	chr8;chr8	20512695;20557261	20513770;20557561	-;-	1377	0	0	0	0	0	0
ENSG00000253301.6_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	58055218;58055262;58055279;58061660;58063160;58063160;58063160;58067252;58106123;58106146;58106149;58106149;58106156;58106444;58106444;58106444;58106444;58106444;58106444;58106444;58106444;58120568;58121058;58121391;58121847;58122201;58130337;58130835;58131093;58131162;58131162;58131615;58131648;58131969;58131969;58131969;58131969;58131969;58131969;58131969;58131969;58132670;58132670;58132670;58132670;58132670;58132670;58132670;58133958;58134728;58135154;58135154;58135154;58135154;58135154;58135154;58135154;58135154;58139050;58139050;58139050;58139050;58142104;58142104;58142104;58142104;58142104;58142104;58142104;58142104;58143951;58143951;58143951;58143951;58148224;58148224;58153519	58055444;58055444;58055444;58061758;58063325;58063325;58063325;58068204;58106248;58106248;58106248;58106248;58106248;58106570;58106570;58106570;58106570;58106570;58106570;58106570;58106570;58120763;58121227;58121487;58121929;58122376;58130535;58130911;58131254;58131254;58131254;58131697;58131697;58132082;58132126;58132182;58132182;58132182;58132182;58132182;58132182;58132854;58132795;58132854;58132854;58132854;58132854;58132854;58134166;58134830;58135255;58135255;58135255;58135255;58135255;58135255;58135255;58135255;58139166;58139184;58139184;58139184;58142287;58142287;58142287;58142287;58142287;58142152;58142287;58142287;58145195;58145515;58145479;58145114;58148328;58148900;58153782	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6579	0	0	0	0	0	0
ENSG00000253302.1_6	chr8;chr8;chr8	74332309;74351167;74352025	74332474;74351339;74353761	+;+;+	2076	3	0	4	1	0	1
ENSG00000253307.1_9	chr8;chr8	142262385;142263280	142262669;142263391	-;-	397	2	0	1	1	5	4
ENSG00000253308.2_9	chr7;chr7	27278862;27280824	27279594;27280847	-;-	757	0	0	0	1	0	0
ENSG00000253311.3_9	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	159125593;159125596;159131333;159135086;159135086;159150488;159150488;159175240;159177912;159177912;159178748;159187947;159203779;159205637;159293879;159294865;159294865;159356042;159364656	159125961;159125961;159131583;159135279;159135279;159150879;159150879;159175382;159178136;159178136;159178816;159188078;159205694;159205694;159294042;159298391;159294935;159356104;159364773	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7563	5	2	4	2	2	4
ENSG00000253314.7_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	47733796;47733859;47748318;47748364;47751447;47752508;47752518;47752667;47752667;47752667;47752667;47752667;47753899;47753899;47753899;47753899;47754590;47754615;47754972;47754972;47754972;47754972;47754972;47755811;47757581;47757651;47759495;47759598;47759598;47759598;47759598;47759598;47760406;47760406;47760406;47760406;47760406;47760406;47760983;47761071;47761071;47761071;47761071;47761356;47762290;47762290;47762290;47762290;47762290;47762290;47765729;47765729;47765729;47765729;47765729;47766092;47766092;47766092;47766092;47766092;47766386;47766386;47766386;47766386;47775960;47776371	47733830;47734050;47748441;47748420;47751655;47752557;47752557;47752748;47752748;47752748;47752748;47752748;47753974;47753974;47753974;47753974;47754750;47754750;47755048;47755048;47755048;47755048;47755048;47755918;47757703;47757703;47759722;47759722;47759722;47759722;47759722;47759722;47760523;47760523;47760523;47761152;47760590;47760523;47761152;47761152;47761152;47761152;47761152;47762182;47762365;47762365;47762365;47762365;47762365;47762365;47765991;47765991;47765991;47765991;47765991;47766216;47766216;47766287;47766216;47766216;47767032;47767408;47766611;47767393;47776100;47776498	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4866	0	0	0	0	0	0
ENSG00000253315.1_6	chr5;chr5;chr5	158654723;158656249;158671668	158654750;158656325;158672135	+;+;+	573	0	0	1	0	0	0
ENSG00000253317.1_6	chr8;chr8	73108569;73114007	73108868;73114504	+;+	798	0	0	0	0	0	0
ENSG00000253320.7_10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	103876508;103876542;103892123;103892123;103916020;103916452;103917292;103949852;103954149;103979825;103989815;103989815;103991013;104004478;104007853;104007853;104012237;104012237;104012237	103876851;103876851;103892286;103892286;103916105;103916613;103917523;103949985;103954281;103979901;103991183;103991183;103991183;104004635;104007910;104007910;104012412;104014616;104013912	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5297	12	9	8	14	7	8
ENSG00000253321.1_8	chr5;chr5	89648854;89652349	89649347;89652426	-;-	572	0	0	0	0	0	0
ENSG00000253322.1_8	chr8;chr8;chr8	58506725;58699117;58717367	58507021;58699167;58717588	-;-;-	570	0	0	0	0	0	0
ENSG00000253327.2_7	chr8;chr8	117886663;117887660	117887224;117889107	+;+	2010	4	2	2	3	2	0
ENSG00000253331.1_8	chr5;chr5;chr5;chr5;chr5	163546104;163621151;163657336;163658779;163661036	163546282;163621362;163657454;163658874;163661103	-;-;-;-;-	674	0	0	0	0	0	0
ENSG00000253334.1_9	chr8;chr8	82704058;82727575	82704160;82727949	+;+	478	1	7	6	5	8	2
ENSG00000253335.1_8	chr8;chr8;chr8	18846789;18857535;18858103	18846922;18857585;18858462	+;+;+	545	28	23	38	21	23	39
ENSG00000253339.2_8	chr8;chr8;chr8;chr8;chr8	74270905;74270943;74271341;74274558;74274558	74271062;74271062;74271462;74276447;74275121	+;+;+;+;+	2170	0	0	0	0	0	0
ENSG00000253342.1_6	chr8;chr8	25634195;25634720	25634406;25634972	+;+	465	0	0	0	0	0	0
ENSG00000253343.1_8	chr8;chr8	8413248;8418430	8413598;8418475	-;-	397	1	1	2	4	3	1
ENSG00000253344.1_8	chr8;chr8	37483533;37531480	37483942;37531905	-;-	836	0	0	0	0	0	0
ENSG00000253347.1_8	chr17;chr17	45486688;45500728	45487035;45500892	-;-	513	4	6	9	2	11	3
ENSG00000253348.1_9	chr5;chr5;chr5;chr5;chr5;chr5	170174051;170180517;170184865;170194208;170215208;170215559	170174197;170180652;170185183;170194547;170215345;170215654	-;-;-;-;-;-	1176	0	0	0	0	0	0
ENSG00000253351.2_8	chr8;chr8;chr8;chr8;chr8;chr8	96219104;96219934;96220647;96220647;96228546;96228546	96219536;96220328;96220767;96220806;96228747;96228743	-;-;-;-;-;-	1190	0	2	1	0	0	0
ENSG00000253354.2_8	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	40227500;40227522;40228275;40228275;40246618;40250238;40258534;40259191	40227615;40227615;40228439;40228439;40246733;40250903;40258592;40259527	+;+;+;+;+;+;+;+	1459	0	1	0	0	0	0
ENSG00000253355.1_6	chr8;chr8;chr8	102141222;102145260;102145611	102141498;102145356;102145714	+;+;+	478	0	0	0	0	0	1
ENSG00000253356.1_6	chr8;chr8	38006259;38020828	38006357;38021290	+;+	562	1	2	1	0	0	1
ENSG00000253357.1_7	chr5;chr5	167148368;167155701	167148412;167156129	+;+	474	0	0	0	0	0	0
ENSG00000253358.1_6	chr8;chr8	92028816;92030637	92028966;92030883	+;+	398	2	1	3	3	6	1
ENSG00000253361.3_10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	38400794;38401170;38401602;38407717;38408973;38408973;38409766;38409768;38410139;38410139;38410477;38411234;38411234;38411234;38412407;38416488;38418214	38401364;38401364;38401697;38410609;38409898;38409145;38409898;38409898;38410609;38411309;38410609;38411369;38411386;38411266;38412473;38416538;38418395	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4637	20	17	11	13	25	33
ENSG00000253363.7_11	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	36235587;36284496;36315501;36353080;36394017;36558482;36559339;36559339;36559339;36622575;36622575;36622575;36622575;36631664;36631664;36631664;36631664;36636556;36636556;36636556;36636556	36235786;36284582;36316354;36353230;36394994;36559411;36559411;36559411;36559411;36622723;36622723;36622723;36622723;36631798;36631798;36631798;36631798;36636688;36636727;36636714;36636682	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3656	0	0	1	1	1	1
ENSG00000253364.2_10	chr14;chr14;chr14	106114261;106114663;106115096	106114367;106114804;106115394	-;-;-	548	0	0	0	0	0	0
ENSG00000253369.2_10	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	54306670;54307773;54307886;54308459;54308459;54308459;54312130;54314040;54314040;54321259;54333626;54333626;54333626;54334783;54335257;54342871;54396147;54396147;54396147	54308316;54308316;54308316;54308626;54308626;54308626;54312397;54314129;54314129;54321348;54333728;54333713;54333713;54334854;54335395;54343022;54396548;54396380;54396199	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3131	16	14	13	15	22	7
ENSG00000253372.5_7	chr8;chr8;chr8;chr8;chr8	123821009;123821281;123822692;123824169;123827663	123821040;123821460;123822812;123824242;123828013	+;+;+;+;+	758	23	25	58	18	15	25
ENSG00000253373.1_8	chr8;chr8;chr8	70087814;70088885;70090350	70088026;70089049;70090424	-;-;-	453	0	0	0	0	0	0
ENSG00000253374.5_7	chr8;chr8;chr8;chr8	82433853;82438078;82438509;82445157	82434052;82438199;82438691;82445510	+;+;+;+	859	0	1	0	0	0	0
ENSG00000253376.2_10	chr8;chr8;chr8	58801534;58803160;58831328	58802705;58803367;58831533	-;-;-	1586	0	0	0	0	0	0
ENSG00000253377.2_9	chr8;chr8;chr8;chr8;chr8;chr8	31133058;31133131;31179393;31241673;31246492;31248141	31133324;31133324;31179476;31243071;31246520;31248321	+;+;+;+;+;+	1960	0	0	0	0	0	0
ENSG00000253380.1_8	chr8;chr8	50409322;50424686	50409534;50424739	-;-	267	0	0	0	0	0	0
ENSG00000253381.1_6	chr8;chr8	39961688;39965402	39961821;39965454	+;+	187	0	0	0	0	0	0
ENSG00000253385.1_6	chr8;chr8	103866683;103867606	103866754;103868303	+;+	770	17	32	55	20	59	45
ENSG00000253388.1_6	chr8;chr8	37337607;37338290	37337737;37338327	+;+	169	5	0	1	6	3	3
ENSG00000253389.2_8	chr8;chr8	41518509;41522716	41519227;41523084	+;+	1088	9	9	6	6	13	9
ENSG00000253390.1_6	chr8;chr8	23316114;23342346	23316604;23342484	+;+	630	1	2	3	3	2	3
ENSG00000253392.3_9	chr19;chr19;chr19;chr19;chr19;chr19;chr19	2908369;2915145;2915392;2917003;2917003;2919015;2926784	2908724;2915284;2915706;2917104;2918566;2919172;2926815	-;-;-;-;-;-;-	2565	7	8	10	11	10	6
ENSG00000253394.6_8	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	91233569;91233676;91233707;91233716;91233718;91233724;91233725;91233725;91233728;91233739;91233758;91233772;91233784;91233823;91233875;91233875;91248253;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91258408;91363769;91399795;91399795;91399795;91399795;91399795;91420565;91442596;91442596;91466637;91466637;91466637;91466637;91466637;91520787;91522218;91578717;91578717;91581363;91581363;91594732;91606353;91681268;91699589	91233630;91233974;91233738;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91233974;91248447;91258498;91259538;91258498;91258498;91258498;91258498;91258498;91258498;91258498;91258498;91258498;91258498;91258498;91258498;91363894;91399912;91400819;91400829;91400821;91400822;91421582;91443572;91443612;91466751;91466751;91466751;91466751;91466751;91520909;91522707;91580013;91578777;91582648;91582035;91594872;91607649;91681361;91700091	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10229	4	5	11	5	8	6
ENSG00000253395.1_8	chr8;chr8;chr8	102134373;102137208;102138205	102134442;102137385;102138386	-;-;-	430	3	9	6	11	10	11
ENSG00000253396.1_6	chr8;chr8;chr8	41292817;41297356;41297883	41293159;41297479;41297938	+;+;+	523	0	0	0	0	0	1
ENSG00000253397.1_6	chr8;chr8;chr8	27761998;27766507;27767701	27762160;27766575;27767827	+;+;+	359	0	0	0	0	0	0
ENSG00000253398.1_9	chr8;chr8;chr8;chr8	120432150;120443189;120450197;120474527	120432284;120443263;120450247;120474590	-;-;-;-	325	1	0	1	0	2	0
ENSG00000253399.1_7	chr4;chr4	1352267;1352894	1352351;1353249	+;+	441	4	2	5	1	2	7
ENSG00000253400.1_7	chr9;chr9	26801731;26805818	26802058;26805860	+;+	371	0	0	0	0	0	0
ENSG00000253403.1_8	chr5;chr5	161114353;161116266	161114652;161116414	-;-	449	0	0	0	0	0	0
ENSG00000253404.1_7	chr5;chr5	138080123;138088741	138080451;138088998	-;-	587	0	1	0	0	1	2
ENSG00000253405.1_8	chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7;chr7	27281048;27281168;27281534;27281549;27281569;27282087;27282249;27283193;27286580	27281069;27281260;27281629;27281629;27281629;27282581;27282355;27283578;27286848	-;-;-;-;-;-;-;-;-	1361	0	0	0	0	0	0
ENSG00000253406.1_8	chr5;chr5	148596086;148656253	148600502;148656368	-;-	4533	79	52	106	53	46	50
ENSG00000253407.2_9	chr8;chr8;chr8	132142008;132143323;132157081	132142935;132143464;132157195	-;-;-	1185	0	0	0	0	0	0
ENSG00000253408.6_9	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	42091192;42112838;42120847;42120847;42123133;42123133;42123668;42128169;42128169	42091377;42113032;42120990;42120990;42123240;42123914;42123914;42128771;42128465	-;-;-;-;-;-;-;-;-	1910	16	7	8	14	27	23
