GO:0070060	'de_novo'_actin_filament_nucleation
GO:0035960	obsolete_regulation_of_ergosterol_biosynthetic_process_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0090147	obsolete_regulation_of_establishment_of_mitochondrion_localization_involved_in_mitochondrial_fission
GO:0071898	obsolete_regulation_of_estrogen_receptor_binding
GO:2000460	obsolete_regulation_of_eukaryotic_cell_surface_binding
GO:1900007	obsolete_regulation_of_extrachromosomal_rdna_circle_accumulation_involved_in_replicative_cell_aging
GO:1905158	obsolete_regulation_of_factor_xii_activation
GO:2000531	obsolete_regulation_of_fatty_acid_biosynthetic_process_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:1905525	obsolete_regulation_of_ferrichrome_biosynthetic_process_by_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_iron
GO:2000153	obsolete_regulation_of_flagellar_cell_motility
GO:0030092	obsolete_regulation_of_flagellum_assembly
GO:1900415	obsolete_regulation_of_fungal_type_cell_wall_biogenesis_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100033	obsolete_regulation_of_fungal_type_cell_wall_biogenesis_by_transcription_from_rna_polymerase_ii_promoter
GO:2000046	obsolete_regulation_of_g2_phase_of_mitotic_cell_cycle
GO:0075159	obsolete_regulation_of_g_protein_alpha_subunit_mediated_signal_transduction_in_response_to_host
GO:0075162	obsolete_regulation_of_g_protein_beta_subunit_mediated_signal_transduction_in_response_to_host
GO:0075156	obsolete_regulation_of_g_protein_coupled_receptor_signaling_pathway_in_response_to_host
GO:0075165	obsolete_regulation_of_g_protein_gamma_subunit_mediated_signal_transduction_in_response_to_host
GO:0023020	obsolete_regulation_of_gene_expression_as_a_consequence_of_t_cell_signal_transmission
GO:1901311	obsolete_regulation_of_gene_expression_involved_in_extracellular_matrix_organization
GO:0035947	obsolete_regulation_of_gluconeogenesis_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:1900536	obsolete_regulation_of_glucose_homeostasis
GO:1900389	obsolete_regulation_of_glucose_import_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100018	obsolete_regulation_of_glucose_import_by_transcription_from_rna_polymerase_ii_promoter
GO:2001273	obsolete_regulation_of_glucose_import_in_response_to_insulin_stimulus
GO:0072362	obsolete_regulation_of_glycolytic_process_by_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0072363	obsolete_regulation_of_glycolytic_process_by_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0072361	obsolete_regulation_of_glycolytic_process_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0035958	obsolete_regulation_of_glyoxylate_cycle_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0044126	obsolete_regulation_of_growth_of_symbiont_in_host
GO:0033665	obsolete_regulation_of_growth_or_development_of_symbiont_in_host
GO:0033124	obsolete_regulation_of_gtp_catabolic_process
GO:0010702	obsolete_regulation_of_histolysis
GO:1900411	obsolete_regulation_of_histone_acetylation_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100030	obsolete_regulation_of_histone_acetylation_by_transcription_from_rna_polymerase_ii_promoter
GO:0036206	obsolete_regulation_of_histone_gene_expression
GO:1900412	obsolete_regulation_of_histone_methylation_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100031	obsolete_regulation_of_histone_methylation_by_transcription_from_rna_polymerase_ii_promoter
GO:1900410	obsolete_regulation_of_histone_modification_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100029	obsolete_regulation_of_histone_modification_by_transcription_from_rna_polymerase_ii_promoter
GO:2000498	obsolete_regulation_of_induction_of_apoptosis_in_response_to_chemical_stimulus
GO:0003378	obsolete_regulation_of_inflammatory_response_by_sphingosine_1_phosphate_signaling_pathway
GO:0023010	obsolete_regulation_of_initiation_of_t_cell_receptor_signaling
GO:2000602	obsolete_regulation_of_interphase_of_mitotic_cell_cycle
GO:1905924	obsolete_regulation_of_invadopodium_assembly
GO:1905927	obsolete_regulation_of_invadopodium_disassembly
GO:1900456	obsolete_regulation_of_invasive_growth_in_response_to_glucose_limitation_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0075062	obsolete_regulation_of_invasive_hypha_growth
GO:0100021	obsolete_regulation_of_iron_ion_transport_by_transcription_from_rna_polymerase_ii_promoter
GO:0072368	obsolete_regulation_of_lipid_transport_by_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0072369	obsolete_regulation_of_lipid_transport_by_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0072367	obsolete_regulation_of_lipid_transport_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0045714	obsolete_regulation_of_low_density_lipoprotein_particle_receptor_biosynthetic_process
GO:0060630	obsolete_regulation_of_m/g1_transition_of_mitotic_cell_cycle
GO:1903483	obsolete_regulation_of_maintenance_of_mitotic_actomyosin_contractile_ring_localization
GO:1901635	obsolete_regulation_of_maintenance_of_presynaptic_active_zone_structure
GO:0075171	obsolete_regulation_of_map_kinase_mediated_signal_transduction_in_response_to_host
GO:1904920	obsolete_regulation_of_mapk_cascade_involved_in_axon_regeneration
GO:0100023	obsolete_regulation_of_meiotic_nuclear_division_by_transcription_from_rna_polymerase_ii_promoter
GO:1905248	obsolete_regulation_of_memory
GO:0090007	obsolete_regulation_of_mitotic_anaphase
GO:1990494	obsolete_regulation_of_mitotic_cytokinesis,_actomyosin_contractile_ring_assembly
GO:1903693	obsolete_regulation_of_mitotic_g1_cell_cycle_arrest_in_response_to_nitrogen_starvation
GO:0035415	obsolete_regulation_of_mitotic_prometaphase
GO:1904720	obsolete_regulation_of_mrna_endonucleolytic_cleavage_involved_in_unfolded_protein_response
GO:0003078	obsolete_regulation_of_natriuresis
GO:0097605	obsolete_regulation_of_nuclear_envelope_permeability
GO:2000325	obsolete_regulation_of_nuclear_receptor_coactivator_activity
GO:1900527	obsolete_regulation_of_nucleus_size_involved_in_g1_to_g0_transition
GO:0035950	obsolete_regulation_of_oligopeptide_transport_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0080010	obsolete_regulation_of_oxygen_and_reactive_oxygen_species_metabolic_process
GO:1900545	obsolete_regulation_of_phenotypic_switching_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100057	obsolete_regulation_of_phenotypic_switching_by_transcription_from_rna_polymerase_ii_promoter
GO:1903239	obsolete_regulation_of_positive_regulation_of_the_force_of_heart_contraction_by_chemical_signal
GO:1902885	obsolete_regulation_of_proteasome_activating_atpase_activity
GO:0033158	obsolete_regulation_of_protein_import_into_nucleus,_translocation
GO:0075168	obsolete_regulation_of_protein_kinase_mediated_signal_transduction_in_response_to_host
GO:1990815	obsolete_regulation_of_protein_localization_to_cell_division_site_after_cytokinesis
GO:1990981	obsolete_regulation_of_protein_localization_to_cell_division_site_involved_in_cell_separation_after_cytokinesis
GO:1903992	obsolete_regulation_of_protein_stabilization
GO:1900448	obsolete_regulation_of_pyrimidine_nucleotide_biosynthetic_process_by_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100039	obsolete_regulation_of_pyrimidine_nucleotide_biosynthetic_process_by_transcription_from_rna_polymerase_ii_promoter
GO:0010869	obsolete_regulation_of_receptor_biosynthetic_process
GO:1905565	obsolete_regulation_of_receptor_mediated_endocytosis_of_low_density_lipoprotein_particle_involved_in_cholesterol_transport
GO:0075150	obsolete_regulation_of_receptor_mediated_signal_transduction_in_response_to_host
GO:0045865	obsolete_regulation_of_recombination_within_rdna_repeats
GO:1900062	obsolete_regulation_of_replicative_cell_aging
GO:0061434	obsolete_regulation_of_replicative_cell_aging_by_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_caloric_restriction
GO:0007468	obsolete_regulation_of_rhodopsin_gene_expression
GO:2000686	obsolete_regulation_of_rubidium_ion_transmembrane_transporter_activity
GO:2000680	obsolete_regulation_of_rubidium_ion_transport
GO:2001217	obsolete_regulation_of_s/g2_transition_of_mitotic_cell_cycle
GO:0033261	obsolete_regulation_of_s_phase
GO:0007090	obsolete_regulation_of_s_phase_of_mitotic_cell_cycle
GO:1900083	obsolete_regulation_of_sertoli_cell_proliferation
GO:0075147	obsolete_regulation_of_signal_transduction_in_response_to_host
GO:1900201	obsolete_regulation_of_spread_of_virus_in_host,_cell_to_cell
GO:0035956	obsolete_regulation_of_starch_catabolic_process_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0035968	obsolete_regulation_of_sterol_import_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0045884	obsolete_regulation_of_survival_gene_product_expression
GO:0007273	obsolete_regulation_of_synapse
GO:1900382	obsolete_regulation_of_thiamine_biosynthetic_process_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100016	obsolete_regulation_of_thiamine_biosynthetic_process_by_transcription_from_rna_polymerase_ii_promoter
GO:0045561	obsolete_regulation_of_trail_receptor_1_biosynthetic_process
GO:0045562	obsolete_regulation_of_trail_receptor_2_biosynthetic_process
GO:0045560	obsolete_regulation_of_trail_receptor_biosynthetic_process
GO:0070028	obsolete_regulation_of_transcription_by_carbon_monoxide
GO:0045896	obsolete_regulation_of_transcription_during_mitotic_cell_cycle
GO:0042990	obsolete_regulation_of_transcription_factor_import_into_nucleus
GO:0046017	obsolete_regulation_of_transcription_from_rna_polymerase_i_promoter_during_mitotic_cell_cycle
GO:1900621	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_by_calcium_mediated_signaling
GO:0034339	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_by_nuclear_hormone_receptor
GO:1901037	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_during_m/g1_transition_of_mitotic_cell_cycle
GO:0046021	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_during_mitotic_cell_cycle
GO:0061396	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_copper_ion
GO:1990561	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_copper_ion_starvation
GO:0061432	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_methionine
GO:0061392	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_osmotic_stress
GO:0061416	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_salt_stress
GO:0034225	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_zinc_ion_starvation
GO:1900031	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_calcium_mediated_signaling
GO:0060807	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_definitive_endodermal_cell_fate_specification
GO:2000976	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_detection_of_glucose
GO:0021882	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_forebrain_neuron_fate_commitment
GO:0060500	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_lung_bud_formation
GO:0060597	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_mammary_gland_formation
GO:1902032	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_response_to_osmotic_stress
GO:0021918	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_somatic_motor_neuron_fate_commitment
GO:0090236	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_somitogenesis
GO:0021909	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_spinal_cord_anterior_posterior_patterning
GO:0021920	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_spinal_cord_association_neuron_specification
GO:0021912	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_spinal_cord_motor_neuron_fate_specification
GO:0021913	obsolete_regulation_of_transcription_from_rna_polymerase_ii_promoter_involved_in_ventral_spinal_cord_interneuron_specification
GO:0046023	obsolete_regulation_of_transcription_from_rna_polymerase_iii_promoter_during_mitotic_cell_cycle
GO:0090019	obsolete_regulation_of_transcription_involved_in_anterior_neural_plate_formation
GO:0060850	obsolete_regulation_of_transcription_involved_in_cell_fate_commitment
GO:0060899	obsolete_regulation_of_transcription_involved_in_eye_field_cell_fate_commitment_of_camera_type_eye
GO:0000114	obsolete_regulation_of_transcription_involved_in_g1_phase_of_mitotic_cell_cycle
GO:0000116	obsolete_regulation_of_transcription_involved_in_g2_phase_of_mitotic_cell_cycle
GO:0060849	obsolete_regulation_of_transcription_involved_in_lymphatic_endothelial_cell_fate_commitment
GO:0090020	obsolete_regulation_of_transcription_involved_in_posterior_neural_plate_formation
GO:0060796	obsolete_regulation_of_transcription_involved_in_primary_germ_layer_cell_fate_commitment
GO:0000115	obsolete_regulation_of_transcription_involved_in_s_phase_of_mitotic_cell_cycle
GO:0060852	obsolete_regulation_of_transcription_involved_in_venous_endothelial_cell_fate_commitment
GO:0045888	obsolete_regulation_of_transcription_of_homeotic_gene_(polycomb_group)
GO:0045890	obsolete_regulation_of_transcription_of_homeotic_gene_(trithorax_group)
GO:0090046	obsolete_regulation_of_transcription_regulator_activity
GO:0035465	obsolete_regulation_of_transforming_growth_factor_beta_receptor_signaling_pathway_involved_in_determination_of_lateral_mesoderm_left/right_asymmetry
GO:0070321	obsolete_regulation_of_translation_in_response_to_nitrogen_starvation
GO:0075211	obsolete_regulation_of_transmembrane_receptor_mediated_camp_signaling_in_response_to_host
GO:0075153	obsolete_regulation_of_transmembrane_receptor_mediated_signal_transduction_in_response_to_host
GO:1900392	obsolete_regulation_of_transport_by_negative_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0100020	obsolete_regulation_of_transport_by_transcription_from_rna_polymerase_ii_promoter
GO:1904163	obsolete_regulation_of_triglyceride_homeostasis
GO:1901643	obsolete_regulation_of_trna_methylation_in_response_to_nitrogen_starvation
GO:0051440	obsolete_regulation_of_ubiquitin_protein_ligase_activity_involved_in_meiotic_cell_cycle
GO:0051439	obsolete_regulation_of_ubiquitin_protein_ligase_activity_involved_in_mitotic_cell_cycle
GO:1900388	obsolete_regulation_of_vesicle_mediated_transport_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO:0060859	obsolete_regulation_of_vesicle_mediated_transport_involved_in_floral_organ_abscission
GO:0060868	obsolete_regulation_of_vesicle_mediated_transport_involved_in_floral_organ_abscission_by_small_gtpase_mediated_signal_transduction
GO:1990105	obsolete_regulation_of_voltage_gated_potassium_channel_activity
GO:0045305	obsolete_regulator_of_establishment_of_competence_for_transformation_activity
GO:0016299	obsolete_regulator_of_g_protein_signaling_activity
GO:0071531	obsolete_rel_homology_domain_mediated_complex_assembly
GO:1990132	obsolete_release_of_misfolded_protein_from_chaperone
GO:0035829	obsolete_renal_rubidium_ion_absorption
GO:0035828	obsolete_renal_rubidium_ion_transport
GO:0004195	obsolete_renin_activity
GO:0000108	obsolete_repairosome
GO:0001314	obsolete_replication_of_extrachromosomal_circular_dna_involved_in_replicative_cell_aging
GO:0001312	obsolete_replication_of_extrachromosomal_rdna_circles_involved_in_replicative_cell_aging
GO:0001302	obsolete_replicative_cell_aging
